ID,商品名称,价格（元）,近30天销量（件）,广告词,促销活动,评论数,日期,品牌
540122963756 ,五粮液股份52度华彩人生浓香型白酒整箱500ml*6,285.6,1034,四川宜宾产 酒质保证 内含3个礼袋,,1668,2018/2/27,五粮液
521981539966 ,42度洋河海之蓝480ml*2瓶 绵柔型白酒 猫超自营 酒厂直供,286,13369,不参与天猫超市任何优惠券活动,,15857,2018/2/27,洋河
521981539966 ,42度洋河海之蓝480ml*2瓶 绵柔型白酒 猫超自营 酒厂直供,286,13369,不参与天猫超市任何优惠券活动,,15857,2018/2/27,洋河
557192806171 ,52度天佑德青稞酒生态五星清香型500ml*2瓶高度白酒,286.8,111,生态酒 青稞酿,,56,2018/2/27,天佑德
556904262161 ,汾酒青花20山西汾酒杏花村53度清香型白酒 375ml,288,388,官方授权 天猫配送 保真快捷,满2件送任意2件赠品（赠完即止）,146,2018/2/27,汾酒
550929344675 ,洋河大曲老天蓝38度500ml*6瓶整箱装浓香型白酒,288,25,,,87,2018/2/27,洋河
556487980418 ,贵州茅台集团52度茅乡窖龄蓝500ml*6 整箱国产白酒,288,43,,,67,2018/2/27,茅台
19160458756 ,古井贡酒年份原浆古8-45度500ml浓香型白酒古井贡,288,25,,满199元减40元；满499元减100元送任意1件赠品（赠…,56,2018/2/27,古井贡酒
563315728947 ,迎驾贡酒三星级迎驾贡42度500mL*6瓶整箱白酒 纯粮食发酵,288,88,,满399元减40元送任意2件赠品（赠完即止）；满799元减…,23,2018/2/27,迎驾贡酒
555744727628 ,劲牌中国劲酒35度 680ml*6瓶低度白酒 整箱,296,622,整箱装 更实惠,,932,2018/2/27,劲酒
539946946763 ,五粮液股份公司 富贵天下绵香 52度 500mL*6 白酒,297,18,,,142,2018/2/27,五粮液
561870769975 ,古井贡酒岁月经典5年陈酿45度700mlx2瓶浓香型白酒,298,1093,大容量低度数 入口绵柔,,926,2018/2/27,古井贡酒
535640088212 ,汾酒 山西杏花村竹叶青酒45度牧童清香型整箱475ml*6,298,82,竹叶青 牧童牛,,569,2018/2/27,汾酒
26469740985 ,古井贡酒年份原浆古8-50度500ml浓香型白酒古井贡,298,243,天猫自营 百城次日达,满199元减40元；满499元减100元送任意1件赠品（赠…,479,2018/2/27,古井贡酒
563572600553 ,42度洋河海之蓝520ml*2 双支装 绵柔型国产白酒 酒厂直供,298,1832,,,396,2018/2/27,洋河
526454230380 ,贵州国台酒国台168 53度840ml酱香型精品礼盒高度白酒,298,118,领券下单立减10元,满1件送任意1件赠品（赠完即止）,227,2018/2/27,国台
544037697242 ,【天猫超市】五粮液股份公司 五粮醇精品级 500mL*6 白酒整箱,298,55,17仓发货 部分城市可当日达,满1件送任意1件赠品（赠完即止）,174,2018/2/27,五粮液
523396316814 ,酒鬼酒 珍藏特酿52度500ml 纯粮原酿 国产白酒馥郁香,298,34,中粮担保 馥郁香型,,97,2018/2/27,酒鬼酒
562471349511 ,劲牌劲酒公司60.6度 680ml 匠赏1953高度 白酒,298,55,,,17,2018/2/27,劲牌
562005459483 ,白水杜康珍品52度500ml*6瓶浓香型 国产白酒整箱,298,37,,,11,2018/2/27,白水杜康
564976870376 ,五粮液如意结纯酿 52度 500mLX6浓香型白酒组合套装,298,1,,,1,2018/2/27,五粮液
564976882173 ,五粮液股份公司如意结珍酿52度 500mLX6浓香型 白酒组合套装,298,1,,,1,2018/2/27,五粮液
540445376973 ,贵州茅台集团52度茅坛窖龄酒 浓香型白酒整箱装500ml*6,299,4014,领100元优惠券 茅台集团出品酒质保证,,4386,2018/2/27,茅台
538212487139 ,衡水老白干酒十八酒坊蓝钻40度400ml*4老白干香型白酒酒厂直供,299,63,猫超自营 原箱发货,满1件送任意1件赠品（赠完即止）,1122,2018/2/27,衡水老白干
539368049069 ,江小白白酒清香型小酒40度 S300ml*6瓶高粱酒整箱装,299,245,官方正品 纯粮食高粱酒 入口柔和,满99元送任意1件赠品（赠完即止）；满199元减10元送…,988,2018/2/27,江小白
551696340063 ,剑南春42度银剑南A3原箱装500ml*6瓶浓香型白酒,299,589,,,622,2018/2/27,剑南春
535363126483 ,【天猫超市】汾酒集团杏花村 百年汾杏纯酿 53度 475mL×6瓶白酒,299,36,新老版本 随机发货,,437,2018/2/27,汾酒
529731242212 ,杏花村汾酒集团百年汾杏陈酿（名酿） 475mL*6 白酒,299,135,,,264,2018/2/27,汾酒
536892435911 ,白云边陈酿金二星45度浓香型白酒500mL*6瓶装整箱,299,48,浓酱兼香 纯粮发酵 精细制曲 品牌名酒 湖北名酒,满199元减100元,202,2018/2/27,白云边
540278342085 ,【天猫超市】贵州茅台集团循环产投 封坛1992金装 500mL*6 白酒,299,64,,,195,2018/2/27,茅台
555167888210 ,牛栏山 百年红（8） 52度 整箱装 500ml*6瓶 口感浓香型,299,315,,,132,2018/2/27,牛栏山
561536079906 ,茅台集团白金珍品酒52度浓香型白酒整箱宴会送礼用酒500ml*4,299,419,,,131,2018/2/27,茅台
559992847043 ,五粮液股份尊耀绵纯52度 500mL*6瓶整箱装国产白酒,299,68,,满1件送任意1件赠品（赠完即止）,78,2018/2/27,五粮液
556665999766 ,五粮液股份尖庄贰零零玖50度450ml*12瓶整箱国产白酒,299,26,四川宜宾产,,49,2018/2/27,五粮液
562384720321 ,贵州茅台集团白金珍品酒浓香型白酒整箱装500ml*6,299,103,,,47,2018/2/27,茅台
562910699823 ,白水杜康珍品52度500ml*12瓶浓香型 国产白酒,299,12,,,30,2018/2/27,白水杜康
561121101812 ,泸州老窖泸州老窖泸小二Mr Lure酒33度330ml*6瓶整箱装中度白酒,299,41,新品上市,,20,2018/2/27,泸州老窖
541445857495 ,【天猫超市】五粮液股份公司东方娇子精酿级 组合装白酒 整箱,299,1,,,16,2018/2/27,五粮液
530176887264 ,北京牛栏山二锅头 珍品陈酿 52度1000ml*6瓶 整箱装,308,329,正宗牛栏山 地道北京味,,1175,2018/2/27,牛栏山
538211522520 ,【爆款特价】稻花香珍品二号整箱装浓香型白酒 52度500ml*6瓶,308,445,天猫超市自营 正品保证 百城次日达,,513,2018/2/27,稻花香
525495455494 ,白云边15年十五年陈酿45度浓酱兼香型白酒500mL,308,2,湖北名酒 纯粮发酵 陈酿老酒,,44,2018/2/27,白云边
562243400595 ,天佑德小黑青稞酒42度 清香型白酒2条礼盒装 125ml*8瓶,312,270,热销青稞酒 酒质好 醒酒快,,91,2018/2/27,天佑德
522047623714 ,茅台集团习酒银质53度 500ml*2酱香型白酒 礼袋装,316,27,君子之品 东方习酒 猫超自营 百城次日达,,192,2018/2/27,习酒
541657106275 ,汾酒杏花村45度老白汾酒475ml*2两瓶装酒厂直供,316,50,官方授权 天猫配送 保真快捷,满1件送任意1件赠品（赠完即止）,99,2018/2/27,汾酒
523782259565 ,52度红星青花瓷珍品二锅头750ml 清香型高度白酒,316,105,老百姓 爱喝的酒 狂欢嗨购中,,97,2018/2/27,红星
561197598643 ,茅台集团习酒红习酱195253度500ml*4礼袋装白酒,316,13,,,17,2018/2/27,习酒
19160658297 ,茅台集团习酒金典53度 500ml酱香型白酒酒厂直供,318,339,君子之品 东方习酒 猫超自营 百城次日达,满2件送任意1件赠品（赠完即止）,904,2018/2/27,习酒
554298843374 ,江小白白酒40度JOYYOUTH500ml*4瓶整箱清香型高粱酒,319,852,官方正品 酒厂直营 口感纯净 回味甘甜,满189元送任意1件赠品（赠完即止）；满229元送任意1…,845,2018/2/27,江小白
562117514918 ,伊力特50度新疆伊力特曲十年精制250ml*12浓香型酒厂直供,319,55,伊力特曲十年精制,满299元减20元；满599元减50元,16,2018/2/27,伊力特
535649573638 ,五粮液五粮醇3D第三代45度500ml*6瓶浓香型白酒酒厂直供,324,598,大家风范 系出名门,满300元减60元送任意1件赠品（赠完即止）,1064,2018/2/27,五粮液
521710025064 ,52度洋河海之蓝 480mlx2瓶 绵柔型白酒 猫超配送 酒厂直供,326,7165,不参与天猫超市任何优惠券活动,,21535,2018/2/27,洋河
25707368081 ,46度洋河天之蓝480ml 绵柔型白酒 猫超自营,329,87,不参与天猫超市任何优惠券活动,满2件送任意2件赠品（赠完即止）,424,2018/2/27,洋河
544875572952 ,42度洋河天之蓝 480ml 蓝色经典 绵柔型白酒,329,249,不参与天猫超市任何优惠券活动,满2件送任意2件赠品（赠完即止）,313,2018/2/27,洋河
556421656788 ,洋河蓝色经典天之蓝40.8度480ml口感绵柔浓香型白酒,329,51,,满2件送任意2件赠品（赠完即止）,21,2018/2/27,洋河
555856095538 ,洋河蓝色经典天之蓝38度480ml口感绵柔浓香型白酒,329,10,,满2件送任意2件赠品（赠完即止）,2,2018/2/27,洋河
535649529663 ,五粮液五粮醇3D第三代50度500ml*6浓香白酒酒厂直供,330,914,大家风范 系出名门,,1370,2018/2/27,五粮液
522094149664 ,古井贡酒年份原浆古5-50度500ml*2浓香型白酒古井贡,336,1401,天猫自营百城次日达,满299元减70元；满499元减150元,988,2018/2/27,年份原浆
522047715520 ,古井贡酒年份原浆古5-45度500ml*2浓香型白酒古井贡,336,189,天猫自营百城次日达,满299元减70元；满499元减150元,227,2018/2/27,古井贡酒
563574192612 ,52度海之蓝520ml*2 双支装 绵柔型国产白酒 酒厂直供,338,2152,,,545,2018/2/27,洋河
537539840314 ,牛栏山珍品（30） 46度500ml*2两瓶套装（内含礼袋1）,338,33,两瓶带礼袋 送礼更有面,,45,2018/2/27,牛栏山
558850145829 ,天佑德青海互助青稞酒46度海拔3200酒厂直供500ml*2,338,11,高海拔好酒,,8,2018/2/27,天佑德
537775767522 ,2瓶装54度500ml董酒畅享版纯粮高度白酒酒厂直供,339,215,纯粮固态酿造 百草入曲 产品包装升级 随机发货,,1960,2018/2/27,董酒
523241206933 ,【天猫超市】贵州茅台技开公司百年盛世珍品52度500mL×6瓶 白酒,339,109,,,520,2018/2/27,茅台
548472523596 ,水井坊臻酿八号38度浓香型500ml白酒礼盒装酒厂直供,339,84,天猫超市自营 百城次日达 品质保证,满2件送任意1件赠品（赠完即止）,54,2018/2/27,水井坊
561334423072 ,洋河天之蓝42度520ml白酒猫超自营酒厂直供正品保证,339,176,单笔订单 送一个礼袋 需多礼袋分开下单,满2件送任意1件赠品（赠完即止）,40,2018/2/27,洋河
19915313633 ,劲酒 中国劲酒35度258ml*15瓶整箱装 低度白酒,345,223,超值整箱装 更实惠,,1112,2018/2/27,劲酒
551049543930 ,洋河大曲老天蓝55度500ml*6整箱装浓香白酒酒厂直供,348,95,,,108,2018/2/27,洋河
540786268919 ,洋河大曲 42度 整箱装 500ml*6瓶 浓香型白酒新天蓝,348,56,,,88,2018/2/27,洋河
525529870415 ,牛栏山珍品（20）52度 整箱装 450ml*6 口感清香型,349,176,正宗牛栏山 地道北京味,,426,2018/2/27,牛栏山
557313499528 ,五粮液35度五粮醇畅享500ml*6原箱装婚宴请客送礼,349,17,,,9,2018/2/27,五粮液
537381723058 ,38度剑南春 浓香型白酒500ml商务宴请送礼酒厂直供,358,354,,满2件送任意1件赠品（赠完即止）,443,2018/2/27,剑南春
545815696686 ,致中和白酒 苦荞酒42度 500ml*6瓶整箱装 低度白酒,358.8,9,精选优质原料 传统酿造工艺,,20,2018/2/27,致中和
537541116663 ,茅台集团 习酒红习酱1952酱香型53度500ml*6瓶白酒整箱装酒厂直供,359,5965,,,9600,2018/2/27,习酒
43096385578 ,水井坊臻酿八号52度浓香型500ml白酒礼盒装酒厂直供,359,832,两瓶送一个 手提袋，买多 瓶分开下单,满2件送任意1件赠品（赠完即止）,1782,2018/2/27,水井坊
538728922363 ,四特青花窖藏 50度 500ml*6瓶 整箱装特香型白酒,359,84,特香典范 中国四特 猫超自营 百城次日达,,386,2018/2/27,四特
556599216263 ,【天猫超市】汾酒集团杏花村百年老坛藏品53度 475mLX6清香型白酒,359,214,,,331,2018/2/27,汾酒
552882702591 ,西凤酒55度绿瓶高脖500ml*12瓶整箱装凤香型白酒,359,100,,,254,2018/2/27,西凤
527929808052 ,五粮液股份公司 尊耀精品级 52度 500ml*6整箱装,359,75,酒味醇厚甘美，喷香浓郁,,197,2018/2/27,五粮液
538774045111 ,四特酒红花窖藏 52度 460ml*6瓶 整箱装 特香型白酒,359,24,特香典范 中国四特 猫超自营 百城次日达,,95,2018/2/27,四特
542779216051 ,泸州老窖泸小二 125ml*24瓶 整箱 中度 白酒,360,44,限时直降，详情如下,满199元减100元,94,2018/2/27,泸州老窖
25417052422 ,52度洋河天之蓝480ml 绵柔型白酒 猫超自营 酒厂直供,363,289,不参与天猫超市任何优惠券活动,满2件送任意2件赠品（赠完即止）,2043,2018/2/27,洋河
537739922759 ,白云边金三星45度浓香型白酒500mL*6瓶白酒整箱特价,366,50,星级白云边 干杯不上头 湖北名酒,满199元减100元,231,2018/2/27,白云边
520434446178 ,45度洋河梦之蓝M1 -500ml 绵柔型白酒 猫超自营 酒厂直供,368,717,单笔订单买2瓶以上送1个礼袋请分开下单,满2件送任意1件赠品（赠完即止）,522,2018/2/27,洋河
540455917254 ,汾酒杏花村53度陈酿20黑坛475ml清香酒厂直供,368,35,官方授权 天猫配送 保真快捷,满2件送任意2件赠品（赠完即止）,68,2018/2/27,汾酒
561197529922 ,52度洋河天之蓝 520ml 绵柔型白酒 猫超新品 酒厂直供,369,303,单笔订单 送一个礼袋 需多礼袋分开下单,满2件送任意1件赠品（赠完即止）,78,2018/2/27,洋河
537385391440 ,牛栏山二锅头白酒珍品（30）53度500ml*2礼袋装,376,130,两瓶带礼袋 送礼更有面,,221,2018/2/27,牛栏山
557608683851 ,习酒茅台酱香金品53度500ml*2双提装含礼袋白酒,376,35,,,115,2018/2/27,习酒
541353447270 ,小糊涂仙酒洞藏(精品)52度500ml*2瓶浓香型白酒酒厂直供,376,19,猫超自营 品质保证,满299元减40元送任意2件赠品（赠完即止）,53,2018/2/27,小糊涂仙
564361682525 ,古井贡酒年份原浆幸福版50度500ml*2浓香型白酒过年送礼,376,111,满199减100 399减200 送礼袋,满199元减100元；满399元减200元,31,2018/2/27,古井贡酒
530176371517 ,牛栏山52度经典二锅头（黄龙）500ml清香型 特价白酒,378,102,正宗牛栏山 地道北京味,满2件送任意1件赠品（赠完即止）,73,2018/2/27,牛栏山
540220432573 ,衡水老白干酒青花40度750ml*4老白干香型白酒酒厂直供,386,30,猫超自营 品质保证 喝出男人味,满1件送任意1件赠品（赠完即止）,75,2018/2/27,衡水老白干
18602297168 ,52度剑南春 浓香型白酒500ml酒厂直供不参加任何活动,388,3028,不参与天猫超市任何优惠券活动,满2件送任意1件赠品（赠完即止）,3597,2018/2/27,剑南春
26520764365 ,四特东方韵系列 雅韵52度 500ml特香型白酒酒厂直供,388,264,特香典范 中国四特 猫超自营 百城次日达,满2件送任意1件赠品（赠完即止）,396,2018/2/27,四特
546613032111 ,金门高粱酒红坛金门高粱酒58度1000ML原装进口白酒,388,150,酒厂直供 原装进口 瓷瓶大容量,,86,2018/2/27,金门
540449113599 ,汾酒杏花村42度青花20清香型白酒500ml酒厂直供,388,49,官方授权 天猫配送 保真快捷,满2件送任意2件赠品（赠完即止）,81,2018/2/27,汾酒
522092881968 ,白云边20年二十年陈酿42度浓酱兼香型白酒500mL,388,85,陈酿老酒 湖北名酒 纯粮发酵 精细制曲,,55,2018/2/27,白云边
523726899129 ,红星二锅头酒绵柔8陈酿43度500ml *12整箱酒厂直供,388.8,325,老百姓爱喝的二锅头 天猫自营 百城次日达,,974,2018/2/27,红星
541967986458 ,西凤 西凤名酿窖藏级 52度 500mL*6 浓香型白酒,389,840,,,1541,2018/2/27,西凤
520001385004 ,泸州老窖头曲52度500ml*6瓶整箱浓香型白酒酒厂直供,389,505,限时直降，甄选好酒，厂家直供,满1件送任意1件赠品（赠完即止）,714,2018/2/27,泸州老窖
562584911037 ,劲牌 中国劲酒参茸劲酒38度 500ml*4 整箱装低度 白酒,389,161,,,57,2018/2/27,劲牌
562620067135 ,劲牌劲酒公司毛铺 大团圆500ml*6瓶白酒 整箱装,389,42,,,9,2018/2/27,劲牌
19174801719 ,茅台集团习酒窖藏199853度 500ml酱香白酒贵州,394,225,君子之品 东方习酒 猫超自营 百城次日达,满2件送任意1件赠品（赠完即止）,270,2018/2/27,茅台
541283398941 ,茅台赖茅端曲53度500ml*2酱香型白酒礼盒装酒厂直供,398,145,猫超自营 赖茅不赖,满398元减80元,1487,2018/2/27,茅台
43195539795 ,汾酒杏花村53度青花20清香型白酒500ml酒厂直供,398,482,官方授权 天猫配送 保真快捷,,508,2018/2/27,汾酒
525495747126 ,牛栏山 百年红（10）38度 整箱装 500ml*6瓶 口感浓香型婚庆白酒,398,364,正宗牛栏山 地道北京味 整箱正品 箱内礼袋3支,,384,2018/2/27,牛栏山
559886811509 ,江小白白酒庆祝时刻2000ml单瓶盒装团建必备酒厂直营,398,23,酒厂直营，正品保证，百城次日达,,24,2018/2/27,江小白
560568092642 ,双沟莜清 燕麦酒 40.8度 500ml 浓香型白酒酒厂直供,398,22,手提袋暂无，介意者慎拍,满2件5折,1,2018/2/27,双沟
555748218564 ,洋河蓝色经典 梦之蓝M6 52度 375ml 口感绵柔浓香型,399,2726,新旧包装 随机发货,,1534,2018/2/27,洋河
43270465848 ,五粮液股份公司 尊耀珍品级 52度 500ml*6整箱白酒,399,344,酒味醇厚甘美，喷香浓郁,,1020,2018/2/27,五粮液
541959037454 ,西凤 西凤名酿久藏级 52度 500mL*6 浓香型 整箱白酒,399,192,,,852,2018/2/27,西凤
527345030388 ,汾酒集团 杏花村百年汾杏精酿 475mlX6瓶白酒整箱,399,236,新老包装随机发货,,734,2018/2/27,汾酒
537709911474 ,剑南春精制剑南醇52度浓香型500ml*6 原箱装商务宴请,399,25,,,364,2018/2/27,剑南春
545826740371 ,泸州老窖头曲55度625ml*6瓶整箱高度白酒厂家直供,399,161,限时钜惠直降：加量更实惠，甄选好货,满1件送任意1件赠品（赠完即止）,257,2018/2/27,泸州老窖
538234133479 ,郎酒郎牌特曲V5浓香型白酒 50度 500ml*6整箱装,399,47,口感细腻，酒体丰厚,,148,2018/2/27,郎酒
551552605091 ,剑南春剑南醇C8浓香型白酒500ml*6整箱装婚宴送礼,399,97,,满399元减100元,128,2018/2/27,剑南春
560308891225 ,五粮液股份公司如意结铂金版52度 500mL*6浓香型白酒,399,78,,,51,2018/2/27,五粮液
556906665749 ,五粮液42度五粮醇铠甲小酒150ML*24瓶整箱装自饮小酌,399,14,,,46,2018/2/27,五粮液
561850751769 ,五粮液股份52度VVV精品级浓香型白酒整箱500ml*6,399,117,,满299元减100元,45,2018/2/27,五粮液
525061807586 ,白云边20年陈酿原浆45度浓酱兼香型白酒 500mL送礼,399,12,纯粮发醇 精细制曲 品牌酒 浓酱兼香型,,41,2018/2/27,白云边
521590569549 ,茅台集团习酒红习酱53度 500ml*6 瓶酱香型 白酒,414,79,君子之品 东方习酒 猫超自营 百城次日达,,411,2018/2/27,茅台
20922227145 ,郎酒 红花郎十 53度500ml高度 酱香型 白酒,418,537,2瓶送1个礼袋，2瓶以上请拍双支装,满2件送任意1件赠品（赠完即止）,1352,2018/2/27,郎酒
541416983849 ,Moutai/茅台43度迎宾酒 500ml *6瓶整箱 酒厂直供,418,261,天猫超市自营 百城次日达 品质保证,,891,2018/2/27,茅台
557752048412 ,江小白白酒清香型40度Se.100ml*12整箱2箱组合装,418,80,酒厂直营，正品保证，百城次日达,满99元送任意1件赠品（赠完即止）；满199元减10元送…,118,2018/2/27,江小白
522072066498 ,泸州老窖特曲52度500ml* 2瓶浓香型白酒礼品礼袋装,420,2203,名酒限时直降，甄选好货，品质保障,满1件送任意1件赠品（赠完即止）,4959,2018/2/27,泸州老窖
534311558874 ,红星绵柔8陈酿蓝瓶53度500ml*12整箱白酒酒厂直供,426,67,老百姓爱喝的二锅头 满减更优惠 天猫自营,,377,2018/2/27,红星
19174621816 ,古井贡酒年份原浆古16-45度500ml浓香型白酒古井贡,429,32,,满199元减40元；满499元减100元送任意1件赠品（赠…,43,2018/2/27,古井贡酒
554856739486 ,郎小郎酒45度100ml*24瓶 整箱 兼香型 白酒口粮酒歪嘴郎,432,610,,,1008,2018/2/27,郎酒
557060996252 ,汾酒53度出口玻汾500ml*12瓶清香型白酒整箱,435,213,官方授权 天猫配送 保真快捷,,249,2018/2/27,汾酒
540301729847 ,百年泸州老窖窖龄30年52度 500ml*2瓶装高度 白酒礼盒礼品装,436,146,名酒限时直降钜惠购，好酒厂家直供,满1件送任意1件赠品（赠完即止）,608,2018/2/27,泸州老窖
538827834250 ,衡水老白干珍品12酒52度500ml*4老白干型白酒酒厂直供,436,229,喝出男人味 整箱发货 内含两礼袋,满1件送任意1件赠品（赠完即止）,332,2018/2/27,衡水老白干
564049886368 ,泸州老窖2017版窖龄30年52度500ml*2瓶礼盒装,436,383,,满1件送任意1件赠品（赠完即止）,82,2018/2/27,泸州老窖
541646593851 ,汾酒杏花村封坛15汾酒42度两瓶装475ml*2酒厂直供,436,13,官方授权 天猫配送 保真快捷,满1件送任意1件赠品（赠完即止）,65,2018/2/27,汾酒
558756740059 ,42度天佑德青稞酒10版出口型清香型酒厂直供750ml*2,436,48,出口型纯净无国界,满2件8折送任意1件赠品（赠完即止）,14,2018/2/27,天佑德
540629863185 ,牛栏山42度珍品陈酿20年土豪金牛500ml*8整箱装白酒,438,122,,满399元减41元,148,2018/2/27,牛栏山
530899158744 ,五粮液五粮醇红淡雅(透明)50度500ml*6瓶浓香型白酒整箱酒厂直供,439,144,新老包装随机发货！,满400元减100元送任意2件赠品（赠完即止）,342,2018/2/27,五粮液
21463667279 ,古井贡酒年份原浆古16-50度500ml浓香型白酒古井贡,439,45,天猫自营 百城次日达,满199元减40元；满499元减100元送任意1件赠品（赠…,157,2018/2/27,古井贡酒
563445484425 ,迎驾贡酒迎驾银星42度450mL*6整箱浓香型白酒酒厂直供,439,325,,满399元减40元送任意2件赠品（赠完即止）；满799元减…,103,2018/2/27,迎驾贡酒
534278628044 ,汾酒 山西杏花村竹叶青酒38度金象清香型整箱500ml*6,448,58,竹叶青,,117,2018/2/27,汾酒
533881106305 ,汾酒山西杏花村竹叶青酒38玻竹清香型整箱装475ml*12,449,27,竹叶青,,111,2018/2/27,汾酒
526386781759 ,洋河青瓷42度480ml*6瓶蓝色经典之浓香型白酒优惠,456,138,,,198,2018/2/27,洋河
553860230935 ,郎酒 红花郎十 53度558ml酱香型 高度白酒,458,404,购买2瓶送1个礼袋，2瓶以上请分开下单,满2件送任意1件赠品（赠完即止）,1030,2018/2/27,郎酒
530899138608 ,茅台赖茅酱香型传承蓝53度白酒500ml酒厂直供,458,128,赖茅不赖 酱香型酒,满899元减198元送任意1件赠品（赠完即止）,735,2018/2/27,茅台
547285982893 ,西凤酒 绿瓶盒装55度500ml*12瓶整箱装白酒凤香型,458,197,,,244,2018/2/27,西凤
561530893041 ,五粮液五粮醇红淡雅(升级版)50度500ml*6瓶浓香型白酒酒厂直供,459,125,,满400元减100元送任意1件赠品（赠完即止）,46,2018/2/27,五粮液
561590062319 ,古井贡酒哈萨克斯坦世博会纪念酒45度750ML白酒单瓶装,459,53,世博会纪念酒 满699减230,满699元减230元,5,2018/2/27,古井贡酒
43585489970 ,贵州茅台53度茅台迎宾酒500mlx6瓶装 整箱酒厂直供,468,2589,茅台迎宾酒 日常饮用酒,,12237,2018/2/27,茅台
533309749190 ,茅台迎宾酒53度500ml *6瓶 酱香型白酒 酒厂直供,468,1402,天猫超市自营 百城次日达 品质保证,,1904,2018/2/27,茅台
540628230005 ,牛栏山52度珍品陈酿20年土豪金牛1L*6整箱装白酒,469,77,,满1件送任意1件赠品（赠完即止）,104,2018/2/27,牛栏山
537539840220 ,牛栏山三十年窖藏53度500ml*2两瓶套装（内含礼袋1）,476,71,两瓶带礼袋 送礼更有面,,100,2018/2/27,牛栏山
541664039248 ,汾酒杏花村53度封坛15两瓶礼袋装475ml*2酒厂直供,476,26,官方授权 天猫配送 保真快捷,满1件送任意1件赠品（赠完即止）,56,2018/2/27,汾酒
522064428644 ,42度洋河天之蓝 375ml*2瓶 绵柔型白酒 猫超自营 酒厂直供,478,159,,,711,2018/2/27,洋河
558658077659 ,劲牌中国劲酒 35度5L*2桶 整箱 礼盒装 低度白酒,478,152,2桶装 更实惠,,179,2018/2/27,劲酒
537381723496 ,水井坊38度井台瓶500ml 浓香型 低度白酒酒厂直供,479,17,酒厂直供正品保障,满2件送任意1件赠品（赠完即止）,4,2018/2/27,水井坊
525696102426 ,衡水老白干酒67度750ml*4瓶老白干香型白酒酒厂直供,480,36,天猫超市自营 正品保证 原箱发货,,366,2018/2/27,衡水老白干
537786662064 ,白云边陈酿金四星45度500mL*6瓶浓香型白酒整箱特价,480,56,星级白云边 干杯不上头 湖北名酒,满199元减100元,202,2018/2/27,白云边
526173040234 ,汾酒杏花村53度黄盖玻汾酒475ml*12瓶整箱装酒厂直供,489,861,官方授权 天猫配送 保真快捷,,1105,2018/2/27,汾酒
561485651864 ,汾酒杏花村竹叶青酒45度出口竹玻璃瓶500mL*12瓶整箱装酒厂直供,489,371,详情页领券满199减25,,284,2018/2/27,汾酒
530928402049 ,五粮液五粮醇红淡雅(仿陶)42度500ml*6浓香型白酒厂家直供,489,67,大家风范 系出名门,满400元减100元送任意2件赠品（赠完即止）,281,2018/2/27,五粮液
555285926084 ,牛栏山 百年红（10） 52度 整箱装 500ml*6瓶 口感浓香型,489,153,,,75,2018/2/27,牛栏山
547481836065 ,劲牌劲酒公司32度追风活力露酒500ml*6 *5箱 劲酒 整箱白酒,495,14,超值5箱装,,24,2018/2/27,劲酒
560228741348 ,汾酒杏花村42度红盖玻汾酒475ml*12瓶整箱装酒厂直供,498,97,官方授权 天猫配送 保真快捷,,72,2018/2/27,汾酒
562988721810 ,牛栏山53度百年陈酿三牛1.5L浓香型礼盒装白酒,498,6,,,0,2018/2/27,牛栏山
530844919544 ,五粮液五粮醇红淡雅(仿陶)50度500ml*6浓香型白酒厂家直供,499,356,大家风范 系出名门,满400元减60元送任意2件赠品（赠完即止）,867,2018/2/27,五粮液
561537039920 ,茅台赖茅珍品53度500ml酱香型白酒酒厂直供保正品,499,463,赖茅珍品酒厂直供,满599元减78元送任意1件赠品（赠完即止）,186,2018/2/27,赖茅
556390944541 ,洋河蓝色经典梦之蓝M3 40.8度500ml口感绵柔浓香型白酒,499,192,详情页可领699-100元优惠券,满699元送任意1件赠品（赠完即止）；满999元减100元…,106,2018/2/27,洋河
540124011629 ,贵州茅台集团习酒原浆窖龄酒52度浓香型白酒整箱婚宴送礼,499,17,原浆酒,,72,2018/2/27,茅台
540337618498 ,五粮液股份华彩人生A30浓香型52度国产白酒整箱婚宴送礼用酒,499,17,四川宜宾产 酒质保证 内含3个礼袋,,72,2018/2/27,五粮液
563665429059 ,汾酒杏花村39.9度漾酒500ml*6瓶整箱装清香型白酒,499,10,详情页领券满199减100,,3,2018/2/27,汾酒
528121297936 ,洋河 微分子小V33.8度500ml 浓香型 白酒酒厂直供,506,15,单笔订单买2瓶以上送1个礼袋请分开下单,满2件送任意1件赠品（赠完即止）,32,2018/2/27,洋河
522059365908 ,52度洋河天之蓝 375ml*2瓶 绵柔型白酒 猫超自营 酒厂直供,518,213,,,1256,2018/2/27,洋河
42678675958 ,洋河海之蓝42度1000ml*2（原箱发货，内含两支礼袋）,518,34,,,20,2018/2/27,洋河
538112121509 ,白云边15年陈酿45度浓酱兼香型白酒500mL*2送礼婚庆,518,2,湖北名酒 品牌名酒 纯粮发酵 精细制曲,,11,2018/2/27,白云边
537381935248 ,水井坊井台52度浓香型500ml白酒礼盒装 酒厂直供,519,230,天猫超市自营 百城次日达 品质无忧,满2件送任意1件赠品（赠完即止）,232,2018/2/27,水井坊
